marca,modelo,año,precio,transmision,rendimiento,combustible,litros,motor,tipo_vehiculo,pasajeros,gerente_id,colores,caracteristicas,extras,enganche,plazos,fotos_3d,ficha_tecnica,entrega
Kia,Optima,2018,325999.0,Automático,13.3,Gasolina,2.4,Inline-5,SUV,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_471115-MLM48088399593_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_251530-MLM56850919780_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_440922-MLM46521268525_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_500189-MLM44409813094_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_326396-MLM84555097099_022023-O.jpg']}, {'nombre': 'Marrón Oscuro', 'valor_hexadecimal': '#8B4513', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_178983-MLM67213887930_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_968369-MLM50836526252_022023-O.jpg']}]","['Aire acondicionado', 'Sistema de frenado regenerativo', 'Volante multifuncional']","[{'titulo': 'Sistema de Reconocimiento de Señales de Tráfico', 'precio': 7000.0, 'descripcion': 'Detecta y muestra en el panel de instrumentos las señales de tráfico relevantes'}, {'titulo': 'Sistema de Asistencia de Aparcamiento', 'precio': 7000.0, 'descripcion': 'Facilita el estacionamiento mediante sensores y guías visuales'}, {'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}]","[10, 20, 30, 35, 40]","{'12': 5.2, '24': 5.3, '36': 5.4, '48': 5.6000000000000005, '60': 5.8}","['https://http2.mlstatic.com/D_NQ_NP_420700-MLM85585121610_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_380807-MLM58718004765_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_630512-MLM81244780896_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_237365-MLM28123613756_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 6487, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Seat,Ibiza,2020,318999.0,Automático,15.9,Gasolina,1.6,V8 Twin-Turbo,Familiar,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Claro', 'valor_hexadecimal': '#D3D3D3', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_933567-MLM57087821666_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_609473-MLM34708909231_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_279720-MLM18506563618_022023-O.jpg']}, {'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_615124-MLM70538298870_022023-O.jpg']}]","['Conectividad USB', 'Control de crucero', 'Asientos de cuero', 'Cámara de visión trasera', 'Sistema de asistencia de estacionamiento']","[{'titulo': 'Sistema de Frenado de Emergencia', 'precio': 7500.0, 'descripcion': 'Aplica frenos de forma automática para evitar colisiones o reducir su impacto'}, {'titulo': 'Sistema de Asistencia de Mantenimiento de Carril', 'precio': 7500.0, 'descripcion': 'Ayuda a mantener el vehículo en el centro del carril de manera automática'}, {'titulo': 'Sistema de Reconocimiento de Señales de Tráfico', 'precio': 7000.0, 'descripcion': 'Detecta y muestra en el panel de instrumentos las señales de tráfico relevantes'}, {'titulo': 'Control de Tracción', 'precio': 4000.0, 'descripcion': 'Mejora la tracción y la estabilidad del vehículo en superficies resbaladizas'}]","[15, 25, 40]","{'12': 5.4, '24': 5.5, '36': 5.6000000000000005, '48': 5.800000000000001, '60': 6.0}","['https://http2.mlstatic.com/D_NQ_NP_343901-MLM19129470753_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_187530-MLM34740821286_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_917156-MLM65837423556_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_621236-MLM17695344075_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_839235-MLM94143160479_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 5406, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Chevrolet,Beat,2019,174999.0,Manual,18.2,Gasolina,1.2,Inline-6,SUV,7,646e3b245ecacccc95b27c1e,"[{'nombre': 'Negro Azabache', 'valor_hexadecimal': '#0D0D0D', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_110833-MLM97244524614_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_193311-MLM88329769026_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_364872-MLM57022230596_022023-O.jpg']}, {'nombre': 'Beige', 'valor_hexadecimal': '#F5F5DC', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_196152-MLM39766438257_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_156516-MLM60555482541_022023-O.jpg']}, {'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_959532-MLM60069145907_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_370703-MLM17194453407_022023-O.jpg']}]","['Aire acondicionado', 'Asientos con masaje']","[{'titulo': 'Espejos Laterales Eléctricos', 'precio': 2500.0, 'descripcion': 'Permite ajustar los espejos exteriores de forma electrónica'}]","[15, 25, 30, 35, 40]","{'12': 4.9, '24': 5.0, '36': 5.1000000000000005, '48': 5.300000000000001, '60': 5.5}","['https://http2.mlstatic.com/D_NQ_NP_559189-MLM18079101001_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_416705-MLM32259490790_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_361743-MLM80540600253_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 14399, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Audi,Q3,2018,441999.0,Automático,12.8,Gasolina,1.4,V8 Twin-Turbo,Familiar,7,646e3b245ecacccc95b27c1e,"[{'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_196824-MLM46257868931_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_788564-MLM25986523840_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_524208-MLM63845637949_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_330691-MLM89111790545_022023-O.jpg']}, {'nombre': 'Negro Azabache', 'valor_hexadecimal': '#0D0D0D', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_498346-MLM82701290389_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_126545-MLM19981279355_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_637479-MLM55370670546_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_652177-MLM56873580350_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_298300-MLM29535461376_022023-O.jpg']}, {'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_938209-MLM53225545127_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_494189-MLM40278047201_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_470678-MLM30120138150_022023-O.jpg']}]","['Faros LED', 'Volante multifuncional']","[{'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}, {'titulo': 'Luces Delanteras LED', 'precio': 6000.0, 'descripcion': 'Ofrece una iluminación más brillante y nítida con menor consumo de energía'}, {'titulo': 'Sistema de Sonido Premium', 'precio': 7000.0, 'descripcion': 'Ofrece una experiencia de audio envolvente de alta fidelidad'}]","[20, 25, 35]","{'12': 5.1, '24': 5.199999999999999, '36': 5.3, '48': 5.5, '60': 5.699999999999999}","['https://http2.mlstatic.com/D_NQ_NP_449661-MLM45667739041_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_561586-MLM13515199301_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_302668-MLM19275337441_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_779442-MLM68332868448_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_971818-MLM56036282927_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 5745, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Renault,Captur,2019,288999.0,Manual,13.0,Gasolina,2,Boxer-4,SUV,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_890282-MLM42762277413_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_211856-MLM84983626708_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_820675-MLM59767343940_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_432893-MLM19064226238_022023-O.jpg']}, {'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_426813-MLM23084845510_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_717820-MLM36857906620_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_242710-MLM99266441692_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_153795-MLM75281443752_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_211652-MLM35209013242_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_414754-MLM21476019952_022023-O.jpg']}]","['Sistema de reconocimiento de voz', 'Reproductor de CD/DVD']","[{'titulo': 'Sistema de Arranque por Botón', 'precio': 4000.0, 'descripcion': 'Permite encender el motor con solo presionar un botón'}, {'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}]","[10, 15, 20, 25, 40]","{'12': 6.0, '24': 6.1, '36': 6.2, '48': 6.4, '60': 6.6}","['https://http2.mlstatic.com/D_NQ_NP_646548-MLM46710461301_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_926100-MLM64734349977_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_864164-MLM87572462184_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_321196-MLM53218435746_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 14839, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Kia,Stinger,2018,592999.0,Automático,7.5,Gasolina,3.3,V10,Sedán,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Claro', 'valor_hexadecimal': '#D3D3D3', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_336395-MLM98784388902_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_773299-MLM28079342240_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_599460-MLM42020711023_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_541156-MLM64666651192_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_106376-MLM14691918840_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_905328-MLM33142694357_022023-O.jpg']}, {'nombre': 'Blanco Perla', 'valor_hexadecimal': '#F8F8FF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_942641-MLM22105705248_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_461922-MLM92613258429_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_942242-MLM47335731314_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_129311-MLM18354124548_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_260300-MLM60766765915_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_394687-MLM77997318431_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_398003-MLM26516984907_022023-O.jpg']}]","['Luces automáticas', 'Encendido sin llave']","[{'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}, {'titulo': 'Sistema de Frenado de Emergencia', 'precio': 7500.0, 'descripcion': 'Aplica frenos de forma automática para evitar colisiones o reducir su impacto'}, {'titulo': 'Climatizador Automático', 'precio': 4500.0, 'descripcion': 'Regula automáticamente la temperatura y el flujo de aire en el vehículo'}]","[15, 25, 30, 35]","{'12': 5.2, '24': 5.3, '36': 5.4, '48': 5.6000000000000005, '60': 5.8}","['https://http2.mlstatic.com/D_NQ_NP_926099-MLM93694953041_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_219149-MLM84256752757_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_764812-MLM59293156788_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 4800, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Chevrolet,Tracker,2021,414999.0,Automático,15.2,Gasolina,1.2,Inline-3,Familiar,5,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Azulado', 'valor_hexadecimal': '#708090', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_449853-MLM43741272582_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_714903-MLM53759876224_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_138319-MLM10039376166_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_722785-MLM32927237639_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_571256-MLM33591848818_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_117984-MLM53657245392_022023-O.jpg']}, {'nombre': 'Gris Claro', 'valor_hexadecimal': '#D3D3D3', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_953072-MLM98829804977_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_208996-MLM38969736688_022023-O.jpg']}]",['Asientos con memoria'],"[{'titulo': 'Control de Estabilidad Electrónico', 'precio': 5500.0, 'descripcion': 'Mejora la estabilidad y el control del vehículo en situaciones de emergencia'}, {'titulo': 'Sensores de Estacionamiento Delanteros y Traseros', 'precio': 5500.0, 'descripcion': 'Proporciona advertencias audibles y visuales para facilitar el estacionamiento'}, {'titulo': 'Sistema de Navegación GPS', 'precio': 9000.0, 'descripcion': 'Proporciona indicaciones de navegación precisas y actualizadas'}, {'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}, {'titulo': 'Encendido Automático de Luces', 'precio': 3500.0, 'descripcion': 'Activa y desactiva las luces del vehículo automáticamente según las condiciones de luz'}]","[10, 15, 25, 30, 40]","{'12': 4.3, '24': 4.3999999999999995, '36': 4.5, '48': 4.7, '60': 4.8999999999999995}","['https://http2.mlstatic.com/D_NQ_NP_556601-MLM61109130468_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_116595-MLM92781893951_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_795256-MLM95384896931_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_447801-MLM91962190975_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 8583, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Ford,Focus,2015,197999.0,Automático,15.2,Gasolina,2,V6,Camioneta,7,646e3b245ecacccc95b27c1e,"[{'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_403377-MLM63702554563_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_576696-MLM45588996335_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_622441-MLM64447935386_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_127960-MLM70187994310_022023-O.jpg']}]","['Asientos con calefacción', 'Techo solar']","[{'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}, {'titulo': 'Sistema de Frenado de Emergencia', 'precio': 7500.0, 'descripcion': 'Aplica frenos de forma automática para evitar colisiones o reducir su impacto'}, {'titulo': 'Sensores de Estacionamiento Delanteros y Traseros', 'precio': 5500.0, 'descripcion': 'Proporciona advertencias audibles y visuales para facilitar el estacionamiento'}]",[20],"{'12': 5.5, '24': 5.6, '36': 5.7, '48': 5.9, '60': 6.1}","['https://http2.mlstatic.com/D_NQ_NP_172031-MLM85508410634_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_707164-MLM41150635989_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_659444-MLM81045004957_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_756070-MLM56723267834_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 4124, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Suzuki,Ignis,2019,273999.0,Automático,19.6,Gasolina,1.2,Inline-3,Hatchback,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Medio', 'valor_hexadecimal': '#808080', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_155061-MLM43047782583_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_518202-MLM79751630247_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_963986-MLM39668362582_022023-O.jpg']}, {'nombre': 'Marrón Oscuro', 'valor_hexadecimal': '#8B4513', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_426419-MLM38180327751_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_139858-MLM54409852914_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_925508-MLM81522389251_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_177932-MLM23872629316_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_935475-MLM88575952146_022023-O.jpg']}]",['Reproductor de CD/DVD'],"[{'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}]","[10, 15, 30, 35, 40]","{'12': 4.2, '24': 4.3, '36': 4.4, '48': 4.6000000000000005, '60': 4.8}",['https://http2.mlstatic.com/D_NQ_NP_607966-MLM86514531529_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 10690, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mini,Cooper,2018,348999.0,Automático,17.5,Gasolina,1.5,Inline-3,Hatchback,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_387829-MLM93423453992_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_219014-MLM63196110581_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_880731-MLM67398571110_022023-O.jpg']}]","['Asientos con memoria', 'Sistema de asistencia de estacionamiento', 'Sistema de sonido premium', 'Sistema de frenado regenerativo']","[{'titulo': 'Luces Delanteras LED', 'precio': 6000.0, 'descripcion': 'Ofrece una iluminación más brillante y nítida con menor consumo de energía'}, {'titulo': 'Sistema de Asistencia al Estacionamiento en Paralelo', 'precio': 8000.0, 'descripcion': 'Ayuda al conductor a estacionar el vehículo de manera precisa en espacios paralelos'}, {'titulo': 'Control de Crucero Inteligente', 'precio': 8500.0, 'descripcion': 'Mantiene una velocidad constante y segura adaptándose al tráfico'}, {'titulo': 'Control de Tracción', 'precio': 4000.0, 'descripcion': 'Mejora la tracción y la estabilidad del vehículo en superficies resbaladizas'}]","[15, 40]","{'12': 5.1, '24': 5.199999999999999, '36': 5.3, '48': 5.5, '60': 5.699999999999999}","['https://http2.mlstatic.com/D_NQ_NP_777582-MLM85862836344_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_817593-MLM64828334291_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 14365, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mazda,Cx-3,2018,347999.0,Automático,15.4,Gasolina,2,V6 Turbocharged,Deportivo,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Marrón Oscuro', 'valor_hexadecimal': '#8B4513', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_607726-MLM74836221220_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_662874-MLM71114495755_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_802630-MLM65004555825_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_777486-MLM99355056406_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_618501-MLM11600904572_022023-O.jpg']}]","['Frenos ABS', 'Sistema de navegación', 'Luces automáticas', 'Control de estabilidad']","[{'titulo': 'Control de Estabilidad Electrónico', 'precio': 5500.0, 'descripcion': 'Mejora la estabilidad y el control del vehículo en situaciones de emergencia'}, {'titulo': 'Techo Solar Panorámico', 'precio': 8000.0, 'descripcion': 'Amplia apertura de techo para disfrutar de la vista y la luz natural'}, {'titulo': 'Control de Tracción', 'precio': 4000.0, 'descripcion': 'Mejora la tracción y la estabilidad del vehículo en superficies resbaladizas'}, {'titulo': 'Climatizador Automático', 'precio': 4500.0, 'descripcion': 'Regula automáticamente la temperatura y el flujo de aire en el vehículo'}, {'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}]","[10, 15, 20]","{'12': 4.1, '24': 4.199999999999999, '36': 4.3, '48': 4.5, '60': 4.699999999999999}",['https://http2.mlstatic.com/D_NQ_NP_612300-MLM69777920569_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 10229, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
