marca,modelo,año,precio,transmision,rendimiento,combustible,litros
 Toyota , RAV4 ,2013,264999.0,Automático,14.5,Gasolina,2.5
 Mazda , Cx-3 ,2017,325999.0,Automático,15.4,Gasolina,2
 Honda , Odyssey ,2018,651999.0,Automático,10.0,Gasolina,3.5
 Chevrolet , Sonic ,2017,202999.0,Manual,14.7,Gasolina,1.6
 Bmw , Serie 1 ,2019,497999.0,Automático,17.9,Gasolina,1.5
 Audi , A3 ,2018,427999.0,Automático,14.3,Gasolina,1.4
 Bmw , Serie 1 ,2017,374999.0,Automático,13.3,Gasolina,2
 Nissan , Versa ,2020,281999.0,Automático,18.2,Gasolina,1.6
 Nissan , Sentra ,2015,213999.0,Automático,17.2,Gasolina,1.8
 Mazda , Mazda 3 ,2018,335999.0,Automático,9.8,Gasolina,2.5
 Mazda , CX-9 ,2017,466999.0,Automático,11.1,Gasolina,2.5
 Hyundai , Tucson ,2018,365999.0,Automático,14.5,Gasolina,2
 Mg , Zs ,2022,422999.0,Manual,14.1,Gasolina,1.6
 Audi , Q5 Quattro ,2018,609999.0,Automático,11.2,Gasolina,2
 Jac , SEI3 ,2019,324999.0,Automático,14.0,Gasolina,1.6
 Nissan , Murano ,2019,605999.0,Automático,8.6,Gasolina,1.8
 Mercedes Benz , Clase C ,2016,463999.0,Automático,9.1,Gasolina,4
 Mazda , Cx-3 ,2018,332999.0,Automático,15.4,Gasolina,2
 Chevrolet , Aveo ,2018,211999.0,Manual,17.5,Gasolina,1.6
 Mazda , Mazda 3 ,2016,251999.0,Automático,9.6,Gasolina,2
 Lincoln , MKZ ,2016,452999.0,Automático,11.8,Gasolina,2
 Chevrolet , Cavalier ,2018,244999.0,Automático,16.7,Gasolina,1.5
 Kia , Forte ,2017,253999.0,Automático,15.9,Gasolina,2
 Honda , CR-V ,2012,262999.0,Automático,10.3,Gasolina,2.4
 Suzuki , Swift ,2018,255999.0,Manual,19.6,Gasolina,1.2
 Volkswagen , Jetta A7 ,2019,420999.0,Automático,15.9,Gasolina,1.4
 Volkswagen , Tiguan ,2018,509999.0,Automático,12.0,Gasolina,2
 Toyota , Prius ,2018,376999.0,Automático,31.3,Gasolina,1.8
 Nissan , March ,2020,252999.0,Manual,6.2,Gasolina,1.6
 Kia , Sorento ,2016,310999.0,Automático,12.8,Gasolina,2.4
 Mazda , MX-5 ,2017,345999.0,Manual,13.5,Gasolina,2
 Volkswagen , Jetta A6 ,2016,238999.0,Automático,11.8,Gasolina,2.5
 Mercedes Benz , Clase C ,2017,522999.0,Automático,13.3,Gasolina,2
 Volkswagen , Tiguan ,2020,493999.0,Automático,14.9,Gasolina,1.4
 Kia , Rio ,2017,219999.0,Manual,15.6,Gasolina,1.6
 Honda , CR-V ,2017,395999.0,Automático,9.7,Gasolina,1.5
 Buick , Envision ,2017,409999.0,Automático,12.7,Gasolina,2
 Chevrolet , Cruze ,2018,323999.0,Automático,16.1,Gasolina,1.4
 Mazda , Mazda 3 ,2016,266999.0,Automático,9.8,Gasolina,2.5
 Bmw , Serie 3 ,2019,739999.0,Automático,12.0,Gasolina,2
 Ford , Escape ,2016,301999.0,Automático,9.8,Gasolina,2
 Audi , Q5 Quattro ,2019,747999.0,Automático,11.2,Gasolina,2
 Honda , Hr-V ,2019,365999.0,Automático,15.2,Gasolina,1.8
 Ford , Fiesta ,2016,189999.0,Manual,16.1,Gasolina,1.6
 Kia , Forte ,2020,300999.0,Manual,15.9,Gasolina,2
 Hyundai , Tucson ,2017,367999.0,Automático,14.5,Gasolina,2
 Suzuki , Swift ,2019,280999.0,Manual,19.6,Gasolina,1
 Land Rover , Range Rover Evoque ,2016,534999.0,Automático,9.7,Gasolina,2
 Audi , A4 ,2021,756999.0,Automático,15.4,Gasolina,2.5
 Mazda , CX-5 ,2018,399999.0,Automático,14.5,Gasolina,2.5
 Toyota , Corolla ,2016,256999.0,Automático,15.9,Gasolina,1.8
 Kia , Soul ,2018,259999.0,Manual,14.7,Gasolina,1.6
 Mg , Zs ,2021,388999.0,Manual,14.1,Gasolina,1.6
 Alfa Romeo , Mito ,2019,448999.0,Manual,15.9,Gasolina,1.8
 Kia , Sorento ,2018,545999.0,Automático,9.1,Gasolina,3.3
 Nissan , Sentra ,2019,327999.0,Automático,16.7,Gasolina,1.8
 Volkswagen , Beetle ,2018,417999.0,Automático,11.2,Gasolina,2.5
 Renault , Fluence ,2017,221999.0,Automático,8.7,Gasolina,2
 Chevrolet , Spark ,2017,191999.0,Manual,17.9,Gasolina,1.2
 Honda , City ,2019,312999.0,Automático,18.2,Gasolina,1.5
 Hyundai , Creta ,2018,307999.0,Automático,14.3,Gasolina,1.6
 Suzuki , Ciaz ,2018,254999.0,Manual,17.2,Gasolina,1.4
 Hyundai , Tucson ,2016,325999.0,Automático,14.5,Gasolina,2
 Dodge , Challenger ,2017,449999.0,Automático,7.0,Gasolina,3.6
 Toyota , C-Hr ,2018,380999.0,Automático,14.3,Gasolina,2
 Hyundai , Accent ,2018,227999.0,Manual,15.2,Gasolina,1.6
 Ford , Explorer ,2017,557999.0,Automático,9.3,Gasolina,4
 Renault , Stepway ,2018,207999.0,Manual,15.2,Gasolina,1.6
 Chevrolet , Spark ,2016,198999.0,Manual,18.5,Gasolina,1.4
 Volkswagen , Golf SportWagen ,2016,330999.0,Manual,16.7,Gasolina,2
 Honda , Odyssey ,2015,358999.0,Automático,6.5,Gasolina,3.5
 Volkswagen , Virtus ,2020,315999.0,Manual,15.4,Gasolina,1.6
 Renault , Oroch ,2019,360999.0,Automático,12.3,Gasolina,2
 Kia , Sportage ,2019,413999.0,Automático,12.7,Gasolina,2
 Infiniti , QX60 ,2016,441999.0,Automático,9.6,Gasolina,3.5
 Nissan , Sentra ,2018,253999.0,Manual,14.3,Gasolina,1.8
 Kia , Rio ,2017,223999.0,Manual,15.6,Gasolina,1.6
 Mazda , Mazda 3 ,2018,322999.0,Automático,9.8,Gasolina,2.5
 Land Rover , Range Rover Sport ,2014,737999.0,Automático,5.5,Gasolina,5
 Chevrolet , Cavalier ,2019,268999.0,Automático,17.5,Gasolina,1.5
 Volkswagen , Vento ,2019,247999.0,Manual,14.3,Gasolina,1.6
 Kia , Sorento ,2017,431999.0,Automático,9.8,Gasolina,3.3
 Toyota , Yaris ,2017,222999.0,Automático,17.2,Gasolina,1.5
 Hyundai , Elantra ,2016,242999.0,Automático,17.5,Gasolina,2
 Nissan , Sentra ,2016,250999.0,Automático,16.7,Gasolina,1.8
 Volkswagen , Up ,2017,211999.0,Manual,16.4,Gasolina,1
 Toyota , Highlander ,2016,452999.0,Automático,9.9,Gasolina,3.5
 Chevrolet , Sonic ,2017,210999.0,Manual,14.7,Gasolina,1.6
 Honda , Odyssey ,2017,482999.0,Automático,9.9,Gasolina,"3,5"
 Mini , Cooper S ,2019,461999.0,Automático,13.3,Gasolina,2
 Volkswagen , Vento ,2019,229999.0,Manual,14.3,Gasolina,1.6
 Mitsubishi , Mirage ,2018,206999.0,Manual,21.3,Gasolina,1.2
 Mazda , Cx-3 ,2019,370999.0,Automático,15.4,Gasolina,2
 Infiniti , QX60 ,2017,534999.0,Automático,9.0,Gasolina,3.5
 Nissan , Tiida ,2018,206999.0,Automático,12.7,Gasolina,1.8
 Chevrolet , Aveo ,2020,228999.0,Manual,17.5,Gasolina,1.6
 Mazda , Mazda 3 ,2018,334999.0,Automático,9.8,Gasolina,2.5
 Renault , Kangoo ,2019,323999.0,Manual,14.3,Gasolina,1.6
 Volkswagen , Tiguan ,2017,349999.0,Automático,14.9,Gasolina,1.4
 Seat , Ibiza ,2021,349999.0,Manual,15.9,Gasolina,1.6
 Ford , Figo ,2016,217999.0,Automático,17.2,Gasolina,1.5
 Suzuki , Vitara ,2018,339999.0,Automático,15.6,Gasolina,1.6
 Chevrolet , Equinox ,2017,327999.0,Automático,9.3,Gasolina,1.5
 Kia , Rio ,2017,244999.0,Manual,15.6,Gasolina,1.6
 Mazda , Mazda 3 ,2017,291999.0,Automático,9.8,Gasolina,2.5
 Kia , Sorento ,2018,382999.0,Automático,12.8,Gasolina,3.3
 Mazda , Mazda 3 ,2016,253999.0,Automático,9.6,Gasolina,2.5
 Jeep , Grand Cherokee ,2015,468999.0,Automático,9.2,Gasolina,3.6
 Bmw , Serie 1 ,2019,503999.0,Automático,13.3,Gasolina,1.5
 Volkswagen , Vento ,2018,219999.0,Automático,14.3,Gasolina,1.6
 Volkswagen , Tiguan ,2019,474999.0,Automático,14.9,Gasolina,1.4
 Mini , Cooper ,2019,403999.0,Manual,17.5,Gasolina,1.5
 Chevrolet , Equinox ,2017,313999.0,Automático,9.3,Gasolina,1.5
 Hyundai , Creta ,2019,307999.0,Automático,14.3,Gasolina,1.6
 Kia , Rio ,2016,236999.0,Manual,15.6,Gasolina,1.6
 Chevrolet , Onix ,2021,327999.0,Automático,16.4,Gasolina,1.5
 Volkswagen , Passat ,2016,308999.0,Automático,11.5,Gasolina,2.5
 Chevrolet , Aveo ,2018,198999.0,Manual,17.5,Gasolina,1.6
 Kia , Forte ,2018,311999.0,Automático,13.3,Gasolina,2
 Ford , Edge ,2016,402999.0,Automático,9.1,Gasolina,2.7
 Renault , Duster ,2018,256999.0,Automático,12.7,Gasolina,2
 Chevrolet , Cheyenne ,2017,611999.0,Automático,8.8,Gasolina,5.3
 Nissan , Altima ,2019,413999.0,Automático,15.6,Gasolina,2.5
 Nissan , Pathfinder ,2014,311999.0,Automático,11.0,Gasolina,3.5
 Honda , CR-V ,2017,424999.0,Automático,9.7,Gasolina,1.5
 Audi , Q5 Quattro ,2020,812999.0,Automático,11.2,Gasolina,2
 Hyundai , Accent ,2019,274999.0,Automático,15.9,Gasolina,1.6
 Seat , Leon ,2021,487999.0,Automático,17.9,Gasolina,1.4
 Bmw , Serie 5 ,2018,818999.0,Automático,9.2,Gasolina,4.4
 Volkswagen , Jetta A6 ,2017,390999.0,Automático,14.7,Gasolina,2
 Kia , Rio ,2018,268999.0,Manual,15.6,Gasolina,1.6
 Chevrolet , Aveo ,2018,206999.0,Manual,17.5,Gasolina,1.6
 Suzuki , Vitara ,2016,285999.0,Automático,15.6,Gasolina,1.6
 Volkswagen , Jetta A7 ,2019,341999.0,Manual,17.2,Gasolina,1.4
 Mazda , Cx-3 ,2017,318999.0,Automático,15.4,Gasolina,2
 Audi , A1 Sportback ,2015,290999.0,Automático,15.6,Gasolina,1.4
 Chevrolet , Trax ,2015,232999.0,Automático,15.2,Gasolina,1.8
 Honda , Hr-V ,2017,309999.0,Automático,15.2,Gasolina,1.8
 Honda , CR-V ,2016,320999.0,Automático,9.7,Gasolina,2.4
 Seat , Toledo ,2018,282999.0,Automático,15.4,Gasolina,1.4
 Toyota , C-Hr ,2018,378999.0,Automático,14.3,Gasolina,2
 Toyota , Yaris ,2017,249999.0,Automático,17.2,Gasolina,1.5
 Chevrolet , Trax ,2018,293999.0,Automático,15.2,Gasolina,1.8
 Smart , Forfour ,2018,310999.0,Automático,19.2,Gasolina,1
 Kia , Forte ,2017,216999.0,Manual,15.9,Gasolina,2
 Mazda , Mazda 3 ,2016,252999.0,Manual,8.9,Gasolina,2.5
 Hyundai , Creta ,2018,304999.0,Automático,14.3,Gasolina,1.6
 Honda , Accord ,2015,284999.0,Automático,9.9,Gasolina,2.4
 Mercedes Benz , Clase A ,2019,598999.0,Automático,15.4,Gasolina,1.6
 Volkswagen , Tiguan ,2018,411999.0,Automático,14.9,Gasolina,1.4
 Renault , Stepway ,2019,238999.0,Manual,15.2,Gasolina,1.6
 Chevrolet , Sonic ,2016,174999.0,Manual,14.7,Gasolina,1.6
 Honda , Odyssey ,2016,412999.0,Automático,9.9,Gasolina,3.5
 Honda , Hr-V ,2018,376999.0,Automático,15.2,Gasolina,1.8
 Chevrolet , Cavalier ,2019,272999.0,Automático,6.0,Gasolina,1.5
 Mazda , Mazda 6 ,2021,543999.0,Automático,11.4,Gasolina,2.5
 Chevrolet , Malibu ,2019,371999.0,Automático,14.7,Gasolina,1.5
 Kia , Rio ,2020,305999.0,Automático,15.6,Gasolina,1.6
 Mazda , Mazda 2 ,2020,367999.0,Automático,18.5,Gasolina,1.5
 Chevrolet , Aveo ,2018,235999.0,Automático,16.7,Gasolina,1.6
 Seat , Ibiza ,2020,282999.0,Automático,15.9,Gasolina,1.6
 Ford , Figo ,2017,209999.0,Automático,17.2,Gasolina,1.5
 Chevrolet , Sonic ,2017,204999.0,Manual,14.7,Gasolina,1.6
 Acura , ILX ,2016,324999.0,Automático,9.8,Gasolina,2.4
 Honda , Civic ,2017,317999.0,Automático,16.7,Gasolina,2
 Nissan , Sentra ,2018,313999.0,Automático,16.7,Gasolina,1.8
 Mazda , Cx-3 ,2017,304999.0,Automático,15.4,Gasolina,2
 Ford , Figo ,2017,188999.0,Manual,16.7,Gasolina,1.5
 Nissan , Sentra ,2018,330999.0,Automático,16.7,Gasolina,1.8
 Fiat , Uno ,2019,211999.0,Manual,14.7,Gasolina,1.4
 Buick , Encore ,2019,378999.0,Automático,13.2,Gasolina,1.4
 Mazda , Mazda 2 ,2017,257999.0,Manual,18.5,Gasolina,1.5
 Chevrolet , Spark ,2017,170999.0,Manual,17.9,Gasolina,1.2
 Volkswagen , Jetta A7 ,2019,412999.0,Automático,15.9,Gasolina,1.4
 Mazda , Mazda 3 ,2018,326999.0,Automático,9.6,Gasolina,2.5
 Chevrolet , Beat ,2020,231999.0,Manual,18.2,Gasolina,1.2
 Volkswagen , Vento ,2019,268999.0,Manual,13.9,Gasolina,1.6
 Volkswagen , Beetle ,2016,304999.0,Automático,11.6,Gasolina,2.5
 Mazda , CX-5 ,2015,290999.0,Automático,14.5,Gasolina,2
 Volkswagen , Vento ,2018,229999.0,Automático,14.3,Gasolina,1.6
 Bmw , Serie 1 ,2018,483999.0,Automático,13.3,Gasolina,1.5
 Ford , Figo ,2019,257999.0,Automático,17.2,Gasolina,1.5
 Nissan , March ,2021,274999.0,Manual,16.1,Gasolina,1.6
 Fiat , 500 ,2015,298999.0,Automático,14.5,Gasolina,1.4
 Chevrolet , Aveo ,2018,209999.0,Manual,17.5,Gasolina,1.6
 Buick , Encore GX ,2021,614999.0,Automático,13.2,Gasolina,1.4
 Mazda , MX-5 ,2017,411999.0,Automático,13.5,Gasolina,2
 Nissan , Murano ,2019,566999.0,Automático,8.6,Gasolina,1.6
 Nissan , Maxima ,2017,366999.0,Automático,8.1,Gasolina,1.6
 Renault , Duster ,2018,235999.0,Manual,14.9,Gasolina,2
 Hyundai , Tucson ,2016,341999.0,Automático,14.5,Gasolina,2
 Toyota , Highlander ,2013,317999.0,Automático,9.9,Gasolina,3.5
 Mercedes Benz , Clase Gla ,2020,722999.0,Automático,12.7,Gasolina,1.6
 Toyota , Camry ,2018,363999.0,Automático,15.4,Gasolina,"2,5"
 Nissan , Versa ,2018,221999.0,Automático,18.2,Gasolina,"1,6"
 Audi , A1 Sportback ,2018,376999.0,Automático,15.6,Gasolina,1.4
 Honda , Fit ,2017,234999.0,Manual,15.9,Gasolina,1.5
 Kia , Sportage ,2016,315999.0,Automático,12.7,Gasolina,2
 Mini , Cooper S ,2018,380999.0,Manual,13.3,Gasolina,2
 Volkswagen , Tiguan ,2014,274999.0,Automático,9.9,Gasolina,2
 Ford , Focus ,2016,207999.0,Automático,15.2,Gasolina,2
 Jeep , Wrangler ,2017,767999.0,Automático,9.8,Gasolina,3.6
 Volkswagen , Vento ,2018,222999.0,Automático,14.3,Gasolina,1.6
 Nissan , Sentra ,2017,268999.0,Automático,16.7,Gasolina,1.8
 Bmw , X3 ,2017,529999.0,Automático,7.8,Gasolina,3
 Volkswagen , Jetta A7 ,2019,360999.0,Automático,15.9,Gasolina,1.4
 Nissan , Kicks ,2017,268999.0,Automático,16.9,Gasolina,1.6
 Kia , Sportage ,2017,368999.0,Automático,12.3,Gasolina,2.4
 Nissan , Sentra ,2019,294999.0,Automático,17.2,Gasolina,1.8
 Nissan , Versa ,2019,257999.0,Manual,16.4,Gasolina,1.6
 Nissan , Versa ,2019,260999.0,Manual,16.4,Gasolina,1.6
 Mazda , Cx-3 ,2018,344999.0,Automático,15.4,Gasolina,2
 Audi , A4 ,2018,445999.0,Automático,15.4,Gasolina,2
 Bmw , X1 ,2018,439999.0,Automático,15.9,Gasolina,1.5
 Volkswagen , Jetta A7 ,2019,345999.0,Manual,17.2,Gasolina,1.4
 Bmw , Serie 5 ,2018,700999.0,Automático,8.4,Gasolina,3
 Dodge , Neon ,2018,222999.0,Manual,14.1,Gasolina,1.4
 Nissan , X Trail ,2016,280999.0,Automático,13.2,Gasolina,2.5
 Seat , Ibiza ,2019,294999.0,Manual,15.9,Gasolina,1.6
 Fiat , Uno ,2020,249999.0,Manual,11.9,Gasolina,1.3
 Volkswagen , Jetta A7 ,2019,342999.0,Automático,15.9,Gasolina,1.4
 Nissan , Murano ,2019,499999.0,Automático,8.6,Gasolina,3.5
 Chevrolet , Spark ,2018,249999.0,Automático,18.5,Gasolina,1.4
 Bmw , Serie 2 ,2018,541999.0,Automático,13.2,Gasolina,2
 Chevrolet , Sonic ,2017,204999.0,Manual,14.7,Gasolina,1.6
 Toyota , Prius ,2016,301999.0,Automático,31.3,Gasolina,1.8
 Mazda , Mazda 3 ,2018,315999.0,Manual,15.4,Gasolina,2.5
 Chevrolet , Aveo ,2018,203999.0,Manual,17.5,Gasolina,1.6
 Mazda , Mazda 3 ,2018,324999.0,Automático,9.8,Gasolina,2.5
 Ford , Escape ,2015,272999.0,Automático,9.8,Gasolina,"2,5"
 Volkswagen , Vento ,2018,231999.0,Manual,14.3,Gasolina,1.6
 Mini , John Cooper Works ,2019,605999.0,Automático,11.1,Gasolina,2
 Volkswagen , Golf A7 ,2017,334999.0,Automático,15.9,Gasolina,1.4
 Audi , Q2 ,2018,487999.0,Automático,14.9,Gasolina,1.4
 Jeep , Patriot ,2015,256999.0,Automático,11.9,Gasolina,2.4
 Volkswagen , Vento ,2019,240999.0,Manual,14.3,Gasolina,1.6
 Toyota , Avanza ,2020,316999.0,Automático,13.9,Gasolina,1.5
 Mazda , CX-5 ,2019,507999.0,Automático,11.8,Gasolina,2
 Volkswagen , GTI Golf A7 ,2019,571999.0,Automático,14.5,Gasolina,1.6
 Volkswagen , Jetta A6 ,2018,277999.0,Manual,12.3,Gasolina,2
 Mazda , Mazda 3 ,2020,380999.0,Automático,9.8,Gasolina,2.5
 Kia , Rio ,2018,281999.0,Manual,15.6,Gasolina,1.6
 Renault , Sandero ,2015,187999.0,Automático,11.8,Gasolina,1.6
 Suzuki , S-Cross ,2021,455999.0,Automático,15.4,Gasolina,1.4
 Chevrolet , Sonic ,2017,204999.0,Manual,14.7,Gasolina,1.6
 Mazda , Mazda 2 ,2018,305999.0,Automático,18.5,Gasolina,1.5
 Mini , Cooper ,2018,374999.0,Manual,17.5,Gasolina,1.5
 Infiniti , QX70 ,2017,565999.0,Automático,8.6,Gasolina,3.5
 Mercedes Benz , Clase Gla ,2018,501999.0,Automático,13.5,Gasolina,1.6
 Jeep , Grand Cherokee ,2018,598999.0,Automático,9.2,Gasolina,3.6
 Mazda , Mazda 3 ,2016,259999.0,Manual,11.2,Gasolina,2.5
 Mazda , Mazda 3 ,2018,313999.0,Automático,10.4,Gasolina,2.5
 Mazda , Mazda 3 ,2016,279999.0,Automático,9.6,Gasolina,2.5
 Volkswagen , Jetta A6 ,2018,281999.0,Automático,12.7,Gasolina,2
 Ford , Ranger ,2022,860999.0,Automático,9.5,Gasolina,2.5
 Ford , Focus ,2018,301999.0,Automático,15.2,Gasolina,2
 Toyota , Highlander ,2016,438999.0,Automático,9.9,Gasolina,"3,5"
 Chevrolet , Cavalier ,2019,252999.0,Manual,17.5,Gasolina,1.5
 Mazda , Mazda 3 ,2018,329999.0,Automático,9.8,Gasolina,2.5
 Lincoln , MKZ ,2014,297999.0,Automático,11.8,Gasolina,2
 Hyundai , Elantra ,2018,268999.0,Automático,17.5,Gasolina,2
 Mercedes Benz , Clase C ,2016,368999.0,Automático,9.9,Gasolina,2
 Volkswagen , Polo ,2020,282999.0,Manual,15.2,Gasolina,1.6
 Jeep , Grand Cherokee ,2014,399999.0,Automático,9.2,Gasolina,3.6
 Ford , Escape ,2014,226999.0,Automático,9.8,Gasolina,2.5
 Hyundai , ix35 ,2015,253999.0,Automático,14.5,Gasolina,2
 Nissan , Kicks ,2018,326999.0,Automático,17.5,Gasolina,1.6
 Volkswagen , Vento ,2019,257999.0,Automático,14.3,Gasolina,1.6
 Chevrolet , Cavalier ,2019,254999.0,Manual,17.5,Gasolina,1.5
 Volkswagen , Jetta A7 ,2019,337999.0,Manual,17.2,Gasolina,1.4
 Audi , A5 ,2018,698999.0,Automático,15.4,Gasolina,2
 Nissan , Sentra ,2016,222999.0,Automático,17.2,Gasolina,1.8
 Jeep , Grand Cherokee ,2017,563999.0,Automático,9.2,Gasolina,3.6
 Jeep , Grand Cherokee ,2017,650999.0,Automático,9.2,Gasolina,3.6
 Bmw , X1 ,2019,528999.0,Automático,15.9,Gasolina,1.5
 Kia , Optima ,2017,311999.0,Automático,11.9,Gasolina,2.4
 Kia , Forte ,2018,326999.0,Automático,13.2,Gasolina,2
 Toyota , Yaris ,2018,273999.0,Automático,17.2,Gasolina,1.5
 Chevrolet , Equinox ,2021,571999.0,Automático,14.7,Gasolina,1.5
 Mazda , Mazda 3 ,2018,316999.0,Automático,9.8,Gasolina,2.5
 Kia , Sorento ,2016,358999.0,Automático,9.8,Gasolina,3.3
 Audi , A1 ,2017,348999.0,Automático,15.6,Gasolina,1.4
 Honda , Hr-V ,2019,346999.0,Manual,13.5,Gasolina,1.8
 Seat , Ibiza ,2017,225999.0,Manual,15.9,Gasolina,1.6
 Mazda , Mazda 3 ,2018,314999.0,Manual,15.4,Gasolina,2.5
 Bmw , Serie 4 ,2016,488999.0,Automático,10.9,Gasolina,3
 Kia , Rio ,2017,254999.0,Manual,15.6,Gasolina,1.6
 Nissan , Sentra ,2018,270999.0,Automático,17.2,Gasolina,1.8
 Mazda , Cx-30 ,2021,493999.0,Automático,13.5,Gasolina,3
 Hyundai , Sonata ,2018,376999.0,Automático,12.0,Gasolina,2
 Chevrolet , Trax ,2019,295999.0,Manual,16.9,Gasolina,1.8
 Hyundai , Accent ,2018,244999.0,Automático,16.1,Gasolina,1.6
 Hyundai , Accent ,2020,305999.0,Automático,16.1,Gasolina,1.6
 Kia , Rio ,2018,271999.0,Automático,15.6,Gasolina,1.6
 Mazda , Mazda 3 ,2018,325999.0,Automático,9.8,Gasolina,2.5
 Jeep , Grand Cherokee ,2017,573999.0,Automático,9.2,Gasolina,3.6
 Seat , Leon ,2017,285999.0,Automático,17.9,Gasolina,1.4
 Nissan , Versa ,2018,227999.0,Manual,16.4,Gasolina,"1,6"
 Seat , Toledo ,2019,246999.0,Manual,13.7,Gasolina,1.4
 Mazda , Mazda 2 ,2018,291999.0,Automático,18.5,Gasolina,1.5
 Nissan , Kicks ,2018,326999.0,Automático,17.5,Gasolina,1.6
 Nissan , Sentra ,2020,382999.0,Automático,17.2,Gasolina,1.8
 Hyundai , Creta ,2018,337999.0,Automático,14.3,Gasolina,1.6
 Seat , Leon ,2018,446999.0,Automático,12.3,Gasolina,2
 Ford , Edge ,2016,394999.0,Automático,9.1,Gasolina,2.7
 Honda , Odyssey ,2015,361999.0,Automático,9.9,Gasolina,3.5
 Volkswagen , Passat ,2017,301999.0,Automático,11.5,Gasolina,2.5
 Toyota , Highlander ,2017,508999.0,Automático,9.9,Gasolina,3.5
 Volkswagen , Jetta A7 ,2019,333999.0,Automático,15.9,Gasolina,1.4
 Kia , Soul ,2021,399999.0,Automático,13.2,Gasolina,2
 Volkswagen , Vento ,2019,252999.0,Automático,14.3,Gasolina,1.6
 Gmc , Acadia ,2017,477999.0,Automático,9.4,Gasolina,3.6
 Kia , Sorento ,2016,374999.0,Automático,9.8,Gasolina,3.3
 Volkswagen , Golf A7 ,2016,295999.0,Automático,17.2,Gasolina,1.4
 Mazda , Mazda 3 ,2018,328999.0,Automático,9.8,Gasolina,2.5
 Toyota , Highlander ,2016,439999.0,Automático,9.9,Gasolina,"3,5"
 Volkswagen , Beetle ,2017,309999.0,Manual,11.6,Gasolina,2.5
 Mazda , Mazda 2 ,2021,384999.0,Automático,18.5,Gasolina,1.5
 Chevrolet , Aveo ,2018,232999.0,Manual,17.5,Gasolina,1.6
 Chevrolet , Aveo ,2018,191999.0,Manual,17.5,Gasolina,1.6
 Honda , City ,2018,280999.0,Automático,18.2,Gasolina,1.5
 Ford , Escape ,2016,285999.0,Automático,9.8,Gasolina,2.5
 Hyundai , Elantra ,2018,325999.0,Automático,17.5,Gasolina,2
 Volkswagen , Golf A7 ,2017,337999.0,Automático,15.9,Gasolina,1.4
 Bmw , Serie 2 ,2018,582999.0,Automático,13.2,Gasolina,2
 Kia , Soul ,2017,321999.0,Automático,14.7,Gasolina,2
 Kia , Rio ,2020,300999.0,Automático,15.6,Gasolina,1.6
 Nissan , Versa ,2018,220999.0,Manual,16.4,Gasolina,1.6
 Honda , Odyssey ,2015,367999.0,Automático,9.9,Gasolina,3.5
 Suzuki , Vitara ,2019,321999.0,Manual,15.4,Gasolina,1.6
 Volkswagen , Polo ,2020,290999.0,Manual,15.2,Gasolina,1.6
 Ford , Figo ,2020,283999.0,Automático,17.2,Gasolina,1.5
 Volkswagen , Golf A7 ,2018,391999.0,Automático,17.2,Gasolina,2
 Mercedes Benz , Clase Cla ,2019,547999.0,Automático,15.4,Gasolina,2
 Honda , Hr-V ,2018,340999.0,Automático,15.2,Gasolina,1.8
 Volkswagen , Vento ,2019,269999.0,Manual,13.9,Gasolina,1.6
 Honda , CR-V ,2016,310999.0,Automático,9.7,Gasolina,2.4
 Nissan , X Trail ,2018,415999.0,Automático,13.2,Gasolina,2.5
 Ford , Expedition ,2018,871999.0,Automático,9.2,Gasolina,3.5
 Audi , A5 Sportback ,2016,480999.0,Automático,12.0,Gasolina,2
 Volkswagen , Vento ,2019,251999.0,Manual,14.3,Gasolina,1.6
 Seat , Leon ,2016,300999.0,Automático,17.9,Gasolina,1.4
 Bmw , X3 ,2017,523999.0,Automático,7.8,Gasolina,3
 Ford , Explorer ,2020,873999.0,Automático,11.5,Gasolina,2.3
 Ford , Escape ,2016,304999.0,Automático,9.8,Gasolina,2
 Toyota , RAV4 ,2013,288999.0,Automático,11.4,Gasolina,2.5
 Mitsubishi , Eclipse Cross ,2019,408999.0,Automático,13.5,Gasolina,1.5
 Chevrolet , Sonic ,2017,209999.0,Manual,14.7,Gasolina,1.6
 Nissan , March ,2020,253999.0,Manual,16.1,Gasolina,1.6
 Kia , Rio ,2018,246999.0,Automático,15.6,Gasolina,1.6
 Volkswagen , Gol ,2018,204999.0,Manual,14.9,Gasolina,1.6
 Mazda , CX-5 ,2019,515999.0,Automático,11.8,Gasolina,2.5
 Seat , Ibiza ,2019,279999.0,Manual,15.9,Gasolina,1.6
 Porsche , Macan ,2015,753999.0,Automático,8.8,Gasolina,3
 Volkswagen , Vento ,2019,233999.0,Automático,14.3,Gasolina,1.6
 Toyota , Prius ,2016,309999.0,Automático,31.3,Gasolina,1.8
 Kia , Soul ,2019,356999.0,Automático,13.2,Gasolina,2
 Hyundai , Creta ,2017,299999.0,Automático,14.3,Gasolina,1.6
 Volkswagen , Jetta A7 ,2019,335999.0,Manual,17.2,Gasolina,1.4
 Acura , TLX ,2015,310999.0,Automático,7.6,Gasolina,3.5
 Bmw , Serie 3 ,2018,1047999.0,Automático,10.5,Gasolina,3
 Volkswagen , Vento ,2020,258999.0,Manual,14.3,Gasolina,1.6
 Audi , A1 Sportback ,2020,475999.0,Automático,16.1,Gasolina,1
 Nissan , X Trail ,2018,426999.0,Automático,12.7,Gasolina,2.5
